user_id,sign_up_date,country,age_group,gender,plan_type
5795,2024-05-08,United Kingdom,35-44,Female,Annual
5796,2024-05-02,United Kingdom,35/44,Male,Annual
5797,2024-06-15,Nigeria,25-34,Female,Annual
5798,2024-05-31,United Kingdom,25-34,Female,
5799,2024-03-15,Nigeria,35-44,Female,Annual
5800,2024-05-09,UK,25 to 34,Male,Annual
5801,2024-01-13,Nigeria,25-34,Female,Annual
5802,2024-05-03,Nigeria,45+,Male,Annual
5803,2024-02-27,United Kingdom,45+,Female,Annual
5804,2024-01-29,Nigeria,25-34,Female,Annual
5805,2024-03-19,Nigeria,25-34,Female,Annual
5806,2024-01-29,United Kingdom,45+,Female,Annual
5807,2024-03-23,Canada,25-34,MALE,Annual
5808,2024-02-15,United Kingdom,25-34,Male,Annual
5809,2024-02-22,Canada,35-44,Female,Annual
5810,2024-01-06,Canada,25-34,Male,Annual
5811,2024-06-10,Nigeria,25-34,Female,Annual
5812,2024-03-19,Canada,18-24,Female,Annual
5813,2024-05-17,United Kingdom,25-34,Male,Annual
5814,2024-05-14,United Kingdom,25-34,Male,Annual
5815,2024-04-16,United Kingdom,25-34,Female,Annual
5816,2024-03-03,United Kingdom,35-44,Male,Annual
5817,2024-05-06,Canada,25-34,Male,Annual
5818,2024-04-22,NGR,25-34,Female,Annual
5819,2024-06-13,Nigeria,45+,Female,Annual
5820,2024-02-20,Nigeria,18-24,Male,Annual
5821,2024-02-16,Nigeria,18-24,Male,Annual
5822,2024-06-14,Nigeria,25-34,Female,Annual
5823,2024-02-09,Nigeria,25-34,Female,Annual
5824,2024-02-09,United Kingdom,25-34,Male,Annual
5825,2024-03-15,United Kingdom,18-24,Male,Annual
5826,2024-06-24,United Kingdom,45+,MALE,Annual
5827,2024-04-05,Canada,25 to 34,Male,Annual
5828,2024-06-08,Nigeria,25-34,FEMALE,Annual
5829,2024-01-30,Nigeria,45+,Female,Annual
5830,2024-04-11,Nigeria,18-24,Female,
5831,2024-06-22,Nigeria,35-44,Male,
5832,2024-04-15,Nigeria,45+,Male,Annual
5833,2024-06-03,Nigeria,25-34,Female,
5834,2024-01-21,Canada,25-34,Female,Annual
5835,2024-03-14,GBR,35-44,Female,Annual
5836,2024-06-01,Canada,25-34,Female,Annual
5837,2024-04-11,Nigeria,18 to 24,Female,Annual
5838,2024-05-15,Canada,35-44,Female,Annual
5839,2024-02-22,Nigeria,18 to 24,Male,Annual
5840,2024-04-03,Nigeria,25-34,Male,Annual
5841,2024-01-08,Nigeria,35-44,Female,Annual
5842,2024-04-14,Nigeria,25 to 34,Female,Annual
5843,2024-04-03,Nigeria,18-24,Female,Annual
5844,2024-01-31,Nigeria,18-24,Female,Annual
5845,2024-06-20,Canada,25-34,Male,Annual
5846,2024-01-22,Nigeria,25-34,Female,Annual
5847,2024-06-18,CA,18-24,Male,Annual
5848,2024-04-25,United Kingdom,25-34,Male,Annual
5849,2024-05-17,Nigeria,18-24,Female,Annual
5850,2024-04-10,United Kingdom,25-34,Female,Annual
5851,2024-05-05,Nigeria,18-24,Male,Annual
5852,2024-05-28,Nigeria,35-44,Male,Annual
5853,2024-03-04,Nigeria,45+,Male,Annual
5854,2024-04-13,Canada,18-24,Female,Annual
5855,2024-05-13,Canada,35-44,female,Annual
5856,2024-02-21,United Kingdom,18-24,Female,Annual
5857,2024-06-11,Canada,25-34,Male,Annual
5858,2024-01-06,Nigeria,25-34,male,Annual
5859,2024-04-03,Nigeria,25 to 34,Male,Annual
5860,2024-01-02,Nigeria,25-34,Female,Annual
5861,2024-01-29,Nigeria,18-24,Female,Annual
5862,2024-06-10,Canada,25-34,Male,Annual
5863,2024-05-07,Canada,25-34,Female,Annual
5864,2024-05-26,Nigeria,45+,Male,Annual
5865,2024-05-11,United Kingdom,35-44,Male,Annual
5866,2024-06-19,Nigeria,45+,Female,Annual
5867,2024-06-08,Nigeria,25-34,Male,Annual
5868,2024-02-02,Nigeria,25-34,Female,Annual
5869,2024-06-30,Canada,35-44,Male,Annual
5870,2024-03-22,United Kingdom,25-34,Female,Annual
5871,2024-04-23,Nigeria,25-34,Male,Annual
5872,2024-05-19,Canada,25-34,Male,Annual
5873,2024-05-28,CAN,25-34,Male,Annual
5874,2024-04-13,Nigeria,35-44,Male,Annual
5875,2024-02-04,United Kingdom,25-34,Male,Annual
5876,2024-04-12,Nigeria,25-34,Male,Annual
5877,2024-01-17,United Kingdom,45+,Female,Annual
5878,2024-05-28,Canada,35-44,Female,Annual
5879,2024-02-17,United Kingdom,18-24,Female,Annual
5880,2024-03-15,Nigeria,35-44,Female,Annual
5881,2024-01-27,Nigeria,25-34,Male,Annual
5882,2024-03-10,Nigeria,35-44,Female,Annual
5883,2024-05-31,Nigeria,35-44,Male,Annual
5884,2024-03-06,Nigeria,45+,male,Annual
5885,2024-05-23,Canada,25-34,Female,Annual
5886,2024-03-23,United Kingdom,25-34,Female,Annual
5887,2024-01-17,Nigeria,45+,Female,Annual
5888,2024-02-20,Nigeria,25-34,Female,Annual
5889,2024-06-12,Canada,25-34,Male,Annual
5890,2024-02-06,Nigeria,25-34,Female,Annual
5891,2024-05-21,Nigeria,25-34,Female,Annual
5892,2024-06-24,Canada,25-34,Female,Annual
5893,2024-03-16,Nigeria,25-34,Male,Annual
5894,2024-02-25,United Kingdom,18-24,Female,Annual
5895,2024-01-21,NGR,35-44,Female,Annual
5896,2024-06-20,United Kingdom,25-34,Male,Annual
5897,2024-04-16,United Kingdom,25-34,Female,Annual
5898,2024-05-15,United Kingdom,25-34,Male,Annual
5899,2024-06-01,United Kingdom,18-24,Female,Annual
5900,2024-01-17,United Kingdom,35-44,Male,Annual
5901,2024-06-25,United Kingdom,25-34,Female,
5902,2024-02-06,Nigeria,35-44,Male,Annual
5903,2024-01-27,Nigeria,25-34,Male,Annual
5904,2024-06-03,Canada,18-24,Female,Annual
5905,2024-06-10,Nigeria,35-44,Female,Annual
5906,2024-04-10,Canada,35-44,Male,Annual
5907,2024-05-13,Nigeria,25-34,Male,Annual
5908,2024-03-20,Nigeria,25-34,Female,Annual
5909,2024-04-28,Nigeria,45+,Male,Annual
5910,2024-06-14,Nigeria,18-24,Male,Annual
5911,2024-01-25,Nigeria,25-34,Male,Annual
5912,2024-03-26,Nigeria,25-34,Female,Annual
5913,2024-06-17,United Kingdom,25-34,Female,Annual
5914,2024-05-13,United Kingdom,35-44,Female,Annual
5915,2024-01-22,Nigeria,45+,Female,Annual
5916,2024-01-09,Canada,25-34,Female,Annual
5917,2024-01-09,Nigeria,25-34,Female,Annual
5918,2024-01-06,United Kingdom,45+,Female,Annual
5919,2024-04-25,Canada,18-24,Male,Annual
5920,2024-01-01,Nigeria,35-44,Male,Annual
5921,2024-03-13,Nigeria,35 to 44,Male,Annual
5922,2024-01-11,United Kingdom,18-24,female,Annual
5923,2024-02-06,Nigeria,18-24,Male,
5924,2024-01-24,Nigeria,18-24,Female,Annual
5925,2024-04-04,Nigeria,35-44,Male,
5926,2024-06-28,Nigeria,25-34,Female,Annual
5927,2024-02-23,Canada,25-34,Female,Annual
5928,2024-04-16,CAN,45+,Female,Annual
5929,2024-02-23,NGR,25-34,Male,Annual
5930,2024-06-12,Nigeria,25-34,Male,Annual
5931,2024-06-09,Nigeria,35-44,Female,Annual
5932,2024-06-29,Canada,45+,Male,Annual
5933,2024-05-16,United Kingdom,35-44,Male,Annual
5934,2024-01-18,Nigeria,45+,Male,Annual
5935,2024-01-07,Nigeria,35-44,Male,Annual
5936,2024-05-27,Nigeria,45+,Male,Annual
5937,2024-03-22,United Kingdom,25-34,Female,Annual
5938,2024-04-25,Canada,25-34,Male,Annual
5939,2024-01-05,Canada,25-34,Male,Annual
5940,2024-06-11,Canada,18-24,Male,Annual
5941,2024-06-08,United Kingdom,35-44,Male,Annual
5942,2024-06-12,Canada,25-34,Female,Annual
5943,2024-05-13,Nigeria,25-34,Male,Annual
5944,2024-01-14,Nigeria,25-34,Female,Annual
5945,2024-05-22,Canada,25-34,Male,Annual
5946,2024-06-28,Nigeria,45+,Male,Annual
5947,2024-03-20,United Kingdom,25-34,female,Annual
5948,2024-02-18,Nigeria,18-24,Female,Annual
5949,2024-03-05,United Kingdom,18-24,Male,Annual
5950,2024-02-23,United Kingdom,45+,MALE,Annual
5951,2024-02-08,Nigeria,18-24,Male,Annual
5952,2024-04-01,Nigeria,25-34,Female,Annual
5953,2024-04-19,Nigeria,35-44,Female,
5954,2024-01-27,United Kingdom,18-24,Male,Annual
5955,2024-04-16,United Kingdom,25-34,Male,Annual
5956,2024-06-12,Nigeria,25-34,Female,Annual
5957,2024-03-24,Nigeria,25/34,Male,Annual
5958,2024-05-07,Canada,35-44,Male,Annual
5959,2024-04-16,United Kingdom,25-34,Male,Annual
5960,2024-05-29,Canada,25-34,Female,
5961,2024-04-03,Nigeria,25-34,Male,Annual
5962,2024-01-18,NG,45+,Female,Annual
5963,2024-01-01,United Kingdom,25-34,Female,Annual
5964,2024-05-19,United Kingdom,18-24,Female,
5965,2024-06-29,United Kingdom,25-34,FEMALE,Annual
5966,2024-03-25,Nigeria,35 to 44,Male,
5967,2024-02-14,Nigeria,18-24,Male,Annual
5968,2024-04-07,United Kingdom,25-34,Female,Annual
5969,2024-03-16,Nigeria,45+,Male,Annual
5970,2024-06-01,United Kingdom,18-24,Male,Annual
5971,2024-06-10,Canada,25-34,Female,Annual
5972,2024-03-29,Canada,25-34,Male,Annual
5973,2024-05-01,United Kingdom,18-24,male,Annual
5974,2024-03-18,Nigeria,25-34,Male,Annual
5975,2024-04-18,Canada,25-34,Female,Annual
5976,2024-03-13,Nigeria,35-44,Female,Annual
5977,2024-03-09,Canada,45+,Female,Annual
5978,2024-06-21,Nigeria,25-34,Male,
5979,2024-06-22,Nigeria,18-24,Female,Annual
5980,2024-05-25,Canada,25 to 34,Female,Annual
5981,2024-03-20,United Kingdom,35-44,male,Annual
5982,2024-01-01,Nigeria,35-44,Female,Annual
5983,2024-06-23,United Kingdom,45+,Male,Annual
5984,2024-02-13,Canada,35-44,Female,Annual
5985,2024-04-02,Canada,45+,Female,Annual
5986,2024-02-03,Canada,25-34,Female,Annual
5987,2024-04-21,Nigeria,25-34,Female,Annual
5988,2024-02-27,Nigeria,18-24,Male,Annual
5989,2024-05-30,Canada,25-34,Female,Annual
5990,2024-02-19,United Kingdom,35-44,Female,Annual
5991,2024-01-22,Nigeria,25-34,Female,Annual
5992,2024-05-12,Nigeria,18-24,Male,Annual
5993,2024-05-01,Nigeria,25-34,Male,Annual
5994,2024-01-21,United Kingdom,18-24,Male,Annual
5995,2024-05-04,United Kingdom,25-34,Male,Annual
5996,2024-01-18,Nigeria,35-44,male,Annual
5997,2024-05-12,Nigeria,25-34,Male,Annual
5998,2024-03-06,Canada,25-34,MALE,Annual
5999,2024-05-31,Nigeria,45+,Female,Annual
6000,2024-03-11,Nigeria,18-24,Female,Annual
6001,2025-01-03,Canada,35-44,Male,Monthly
6002,2025-01-24,Nigeria,25-34,male,Annual
6003,2025-01-21,United Kingdom,25-34,Female,Monthly
6004,2025-01-14,United Kingdom,35-44,Female,Monthly
6005,2025-01-14,Canada,25/34,Male,Monthly
6006,2025-01-27,Nigeria,18-24,Male,Monthly
6007,2025-01-03,Nigeria,35-44,Male,Monthly
6008,2025-01-22,United Kingdom,25-34,Female,Monthly
6009,2025-01-07,Nigeria,25-34,Female,Annual
6010,2025-01-03,Nigeria,25-34,Male,Annual
6011,2025-01-17,United Kingdom,18-24,Female,Monthly
6012,2025-01-31,Nigeria,45+,Female,Monthly
6013,2025-01-23,Nigeria,45+,Male,Annual
6014,2025-01-24,Nigeria,18 to 24,Male,Monthly
6015,2025-01-23,Nigeria,35/44,Male,Annual
6016,2025-01-25,Nigeria,25/34,Female,Monthly
6017,2025-01-16,Nigeria,25-34,Female,Annual
6018,2025-01-04,United Kingdom,25-34,FEMALE,Annual
6019,2025-01-27,Nigeria,25-34,Female,Annual
6020,2025-01-14,Canada,35-44,Female,Annual
6021,2025-01-16,Canada,25-34,Female,Annual
6022,2025-01-12,United Kingdom,45+,Male,Annual
6023,2025-01-06,Nigeria,18-24,Male,Annual
6024,2025-01-29,United Kingdom,35-44,Male,Annual
6025,2025-01-25,Canada,25-34,Male,Monthly
6026,2025-01-20,United Kingdom,25-34,Female,Monthly
6027,2025-01-13,Canada,25-34,Female,Annual
6028,2025-01-26,United Kingdom,45+,Male,Annual
6029,2025-01-17,United Kingdom,35-44,Female,Annual
6030,2025-01-14,Nigeria,18-24,Female,Annual
6031,2025-01-14,United Kingdom,25-34,Female,Annual
6032,2025-01-08,Nigeria,25-34,Female,Monthly
6033,2025-01-03,United Kingdom,35-44,Male,Monthly
6034,2025-01-18,Canada,18-24,Male,Monthly
6035,2025-01-28,Nigeria,18-24,Female,Monthly
6036,2025-01-02,United Kingdom,25-34,Male,Monthly
6037,2025-01-27,Nigeria,25 to 34,Male,Annual
6038,2025-01-26,United Kingdom,25-34,Male,Monthly
6039,2025-01-09,Nigeria,45+,Male,Monthly
6040,2025-01-20,Canada,25-34,Female,Monthly
6041,2025-01-06,Nigeria,25-34,Male,Monthly
6042,2025-01-24,NG,45+,Female,Monthly
6043,2025-01-22,Canada,25-34,Female,Monthly
6044,2025-01-11,United Kingdom,35-44,Female,Monthly
6045,2025-01-03,Canada,35-44,Female,Annual
6046,2025-01-31,Canada,25-34,Female,Monthly
6047,2025-01-14,Canada,18-24,Female,Annual
6048,2025-01-28,Nigeria,45+,Male,Monthly
6049,2025-01-22,United Kingdom,45+,Female,Monthly
6050,2025-01-25,Nigeria,25-34,Female,Annual
6051,2025-01-24,United Kingdom,35-44,Female,Monthly
6052,2025-01-07,Nigeria,25-34,Female,Annual
6053,2025-01-12,United Kingdom,25-34,Female,Monthly
6054,2025-01-15,United Kingdom,25-34,Female,Monthly
6055,2025-01-16,Nigeria,25 to 34,Female,Monthly
6056,2025-01-02,United Kingdom,45+,Male,Monthly
6057,2025-01-17,Canada,18-24,Male,Annual
6058,2025-01-05,Canada,35-44,Male,Annual
6059,2025-01-24,United Kingdom,35-44,Male,Monthly
6060,2025-01-22,United Kingdom,35-44,Male,Annual
6061,2025-01-29,Canada,35-44,female,Monthly
6062,2025-01-24,Nigeria,35-44,Male,Annual
6063,2025-01-12,Nigeria,25-34,Male,Monthly
6064,2025-01-30,Nigeria,25-34,Male,Monthly
6065,2025-01-13,United Kingdom,25/34,Male,Monthly
6066,2025-01-11,Nigeria,35-44,Female,Annual
6067,2025-01-29,Canada,25/34,Female,Monthly
6068,2025-01-12,United Kingdom,25-34,Female,Monthly
6069,2025-01-03,Nigeria,35-44,Male,Annual
6070,2025-01-15,Canada,25-34,Male,Monthly
6071,2025-01-25,Canada,25-34,Female,Monthly
6072,2025-01-06,Nigeria,25-34,Male,Annual
6073,2025-01-15,Nigeria,25-34,Male,Monthly
6074,2025-01-05,Nigeria,45+,Male,Annual
6075,2025-01-22,Nigeria,25-34,Female,Monthly
6076,2025-01-15,Nigeria,18-24,Female,Monthly
6077,2025-01-11,Canada,35-44,Male,Monthly
6078,2025-01-08,Nigeria,35-44,Male,Monthly
6079,2025-01-18,Nigeria,35-44,female,Annual
6080,2025-01-21,United Kingdom,25-34,Male,Monthly
6081,2025-01-30,United Kingdom,18 to 24,Male,Monthly
6082,2025-01-14,Canada,45+,Female,Monthly
6083,2025-01-05,Canada,18-24,Female,Monthly
6084,2025-01-26,United Kingdom,35-44,Female,Annual
6085,2025-01-20,Nigeria,25-34,Male,Monthly
6086,2025-01-22,UK,45+,Male,Annual
6087,2025-01-04,United Kingdom,25-34,Female,Monthly
6088,2025-01-10,NG,25-34,Male,Monthly
6089,2025-01-24,Nigeria,25-34,Female,Annual
6090,2025-01-26,Canada,45+,Female,Monthly
6091,2025-01-14,United Kingdom,18-24,Female,Annual
6092,2025-01-25,Nigeria,18-24,Female,Monthly
6093,2025-01-27,United Kingdom,45+,FEMALE,Monthly
6094,2025-01-13,United Kingdom,25-34,Female,Annual
6095,2025-01-28,Nigeria,45+,Male,Monthly
6096,2025-01-09,Nigeria,35-44,Male,Monthly
6097,2025-01-08,Canada,18-24,Female,Annual
6098,2025-01-22,Nigeria,25-34,Female,Monthly
6099,2025-01-20,Nigeria,18 to 24,Male,Annual
6100,2025-01-05,Nigeria,25-34,Female,Monthly
6101,2025-01-26,Nigeria,25-34,Male,Annual
6102,2025-01-07,Canada,35-44,Female,Monthly
6103,2025-01-25,Canada,25-34,Male,Monthly
6104,2025-01-01,Nigeria,25-34,Male,Annual
6105,2025-01-25,CAN,18-24,Female,Annual
6106,2025-01-25,Canada,35-44,Female,Monthly
6107,2025-01-25,Nigeria,45+,male,Monthly
6108,2025-01-21,Canada,25-34,Female,Monthly
6109,2025-01-15,Nigeria,18-24,Female,Annual
6110,2025-01-22,CAN,35-44,Female,Annual
6111,2025-01-09,United Kingdom,18-24,Female,Monthly
6112,2025-01-25,United Kingdom,35-44,Male,Monthly
6113,2025-01-18,Nigeria,35-44,Male,Monthly
6114,2025-01-15,Canada,25/34,Female,Monthly
6115,2025-01-16,Nigeria,25-34,Male,Monthly
6116,2025-01-18,Nigeria,25-34,Female,Annual
6117,2025-01-02,Nigeria,18-24,Female,Annual
6118,2025-01-05,Canada,45+,Male,Monthly
6119,2025-01-08,Nigeria,25-34,female,Monthly
6120,2025-01-04,Canada,35-44,Female,Annual
6121,2025-01-14,United Kingdom,45+,Female,Monthly
6122,2025-01-21,Nigeria,18-24,Male,Monthly
6123,2025-01-21,Nigeria,18 to 24,Male,Monthly
6124,2025-01-15,Nigeria,35-44,Female,Annual
6125,2025-01-27,United Kingdom,18-24,Female,Monthly
6126,2025-01-18,Canada,25-34,Male,Annual
6127,2025-01-03,Nigeria,25 to 34,Female,Monthly
6128,2025-01-24,Canada,25-34,Female,Annual
6129,2025-01-18,Nigeria,18-24,Female,Annual
6130,2025-01-20,Canada,35-44,Female,Monthly
6131,2025-01-18,Canada,35-44,Male,Annual
6132,2025-01-18,Canada,18-24,Male,Monthly
6133,2025-01-03,United Kingdom,35-44,Male,Annual
6134,2025-01-18,Canada,45+,Male,Monthly
6135,2025-01-25,Nigeria,35-44,MALE,Monthly
6136,2025-01-10,Nigeria,18-24,Female,Monthly
6137,2025-01-19,Nigeria,25-34,Female,Annual
6138,2025-01-01,United Kingdom,35-44,Male,Annual
6139,2025-01-11,United Kingdom,35-44,Female,Monthly
6140,2025-01-14,United Kingdom,25-34,Male,Monthly
6141,2025-01-31,Canada,25-34,Male,Annual
6142,2025-01-07,Nigeria,18-24,Female,Annual
6143,2025-01-09,United Kingdom,18-24,Female,Monthly
6144,2025-01-13,Nigeria,18-24,Female,Annual
6145,2025-01-31,Nigeria,25-34,Female,Monthly
6146,2025-01-27,United Kingdom,25-34,Female,Annual
6147,2025-01-02,GBR,25-34,Female,Annual
6148,2025-01-08,United Kingdom,18-24,Male,Monthly
6149,2025-01-26,Nigeria,45+,Male,Monthly
6150,2025-01-02,United Kingdom,25-34,Male,Annual
6151,2025-01-27,Nigeria,18-24,Female,Monthly
6152,2025-01-09,Canada,25-34,Female,Monthly
6153,2025-01-29,United Kingdom,25-34,Female,Monthly
6154,2025-01-10,Nigeria,25-34,Female,Monthly
6155,2025-01-14,Nigeria,25-34,FEMALE,Monthly
6156,2025-01-21,Nigeria,18-24,Female,Monthly
6157,2025-01-04,GBR,45+,Female,Monthly
6158,2025-01-18,Nigeria,25-34,Male,Monthly
6159,2025-01-16,Canada,35-44,Female,Annual
6160,2025-01-25,United Kingdom,18-24,Female,Monthly
6161,2025-01-31,United Kingdom,25/34,Female,Monthly
6162,2025-01-21,Nigeria,18-24,Male,Monthly
6163,2025-01-13,Canada,25-34,Male,Monthly
6164,2025-01-13,Nigeria,18-24,Female,Annual
6165,2025-01-13,United Kingdom,25-34,Male,Monthly
6166,2025-01-26,United Kingdom,35/44,Male,Annual
6167,2025-01-10,United Kingdom,35-44,Male,Monthly
6168,2025-01-06,Canada,18-24,Female,Monthly
6169,2025-01-11,Nigeria,25-34,Female,Monthly
6170,2025-01-01,United Kingdom,35-44,Male,Monthly
6171,2025-01-04,Nigeria,45+,Female,Monthly
6172,2025-01-03,Nigeria,18-24,Male,Monthly
6173,2025-01-24,Nigeria,35-44,Male,Monthly
6174,2025-01-23,Nigeria,25 to 34,Female,Monthly
6175,2025-01-22,Nigeria,45+,Male,Monthly
6176,2025-01-15,Nigeria,25-34,Male,Annual
6177,2025-01-23,Nigeria,35-44,Male,Monthly
6178,2025-01-05,United Kingdom,35-44,Female,Annual
6179,2025-01-28,United Kingdom,18-24,Male,Monthly
6180,2025-01-16,Nigeria,25-34,Male,Monthly
6181,2025-01-30,Nigeria,25-34,Male,Monthly
6182,2025-01-05,Nigeria,45+,Male,Annual
6183,2025-01-16,United Kingdom,45+,Male,Annual
6184,2025-01-22,Nigeria,45+,Female,Monthly
6185,2025-01-16,Nigeria,35/44,Female,Annual
6186,2025-01-14,Nigeria,18-24,Female,Annual
6187,2025-01-06,Nigeria,18-24,Male,Monthly
6188,2025-01-12,Nigeria,18-24,Male,Monthly
6189,2025-01-08,United Kingdom,35-44,Male,Annual
6190,2025-01-10,United Kingdom,35-44,Female,Annual
6191,2025-01-22,United Kingdom,25-34,Male,Monthly
6192,2025-01-20,United Kingdom,18-24,Male,Monthly
6193,2025-01-19,United Kingdom,25-34,Female,Monthly
6194,2025-01-12,Nigeria,25-34,Male,Annual
6195,2025-01-30,Canada,35-44,Male,Annual
6196,2025-01-03,United Kingdom,35-44,Male,Annual
6197,2025-01-11,Nigeria,25-34,Female,Monthly
6198,2025-01-04,United Kingdom,45+,Male,Annual
6199,2025-01-11,Nigeria,45+,male,Annual
6200,2025-01-30,United Kingdom,25-34,Male,Monthly
6201,2025-01-12,United Kingdom,25-34,Male,Monthly
6202,2025-01-29,Canada,25-34,MALE,Monthly
6203,2025-01-16,Canada,45+,Female,Monthly
6204,2025-01-22,United Kingdom,45+,Male,Monthly
6205,2025-01-15,United Kingdom,25-34,Male,Monthly
6206,2025-01-09,Canada,18-24,MALE,Annual
6207,2025-01-24,Nigeria,25-34,Female,Monthly
6208,2025-01-31,Canada,35-44,Female,Monthly
6209,2025-01-09,United Kingdom,18/24,Male,Monthly
6210,2025-01-25,Nigeria,25-34,Female,Monthly
6211,2025-01-09,Nigeria,25-34,Male,Monthly
6212,2025-01-23,Canada,35-44,Female,Annual
6213,2025-01-25,Nigeria,18-24,MALE,Monthly
6214,2025-01-14,Nigeria,45+,Male,Annual
6215,2025-01-23,Nigeria,35/44,Female,Monthly
6216,2025-01-09,Nigeria,25-34,Male,Annual
6217,2025-01-03,Nigeria,25-34,Female,Annual
6218,2025-01-03,United Kingdom,18-24,Male,Monthly
6219,2025-01-14,Nigeria,25-34,Male,Monthly
6220,2025-01-28,Canada,45+,Male,Monthly
6221,2025-01-04,Canada,18-24,Female,Annual
6222,2025-01-15,Nigeria,25-34,Female,Annual
6223,2025-01-22,Nigeria,45+,Male,Monthly
6224,2025-01-07,United Kingdom,25-34,Male,Annual
6225,2025-01-23,Nigeria,35-44,Male,Annual
6226,2025-01-10,Nigeria,35-44,Female,Monthly
6227,2025-01-26,NG,35-44,Female,Annual
6228,2025-01-18,CAN,18-24,Male,Annual
6229,2025-01-17,Canada,18-24,Female,Monthly
6230,2025-01-06,Nigeria,18 to 24,Female,Monthly
6231,2025-01-15,United Kingdom,18/24,FEMALE,Monthly
6232,2025-01-27,United Kingdom,35-44,Female,Monthly
6233,2025-01-01,Nigeria,25-34,Male,Monthly
6234,2025-01-24,United Kingdom,18-24,Female,Annual
6235,2025-01-16,Nigeria,35/44,Male,Monthly
6236,2025-01-23,Nigeria,25-34,Male,Monthly
6237,2025-01-21,United Kingdom,35-44,Male,Monthly
6238,2025-01-14,Nigeria,35-44,Female,Monthly
6239,2025-01-10,Nigeria,25-34,Male,Monthly
6240,2025-01-20,Canada,18-24,Male,Annual
6241,2025-01-05,UK,25-34,Female,Annual
6242,2025-01-19,United Kingdom,18-24,Female,Annual
6243,2025-01-03,Canada,45+,Female,Monthly
6244,2025-01-21,CA,45+,FEMALE,Annual
6245,2025-01-20,Nigeria,35-44,Male,Monthly
6246,2025-01-03,Nigeria,25-34,Male,Annual
6247,2025-01-24,Nigeria,18-24,Male,Monthly
6248,2025-01-13,Nigeria,45+,Male,Monthly
6249,2025-01-25,United Kingdom,35-44,Male,Annual
6250,2025-01-02,Nigeria,45+,Female,Annual
6251,2025-01-06,Nigeria,25-34,Male,Annual
6252,2025-01-16,Nigeria,45+,Female,Monthly
6253,2025-01-06,Nigeria,25-34,Male,Annual
6254,2025-01-11,Canada,25-34,Male,Monthly
6255,2025-01-21,Nigeria,35-44,Female,Monthly
6256,2025-01-05,Nigeria,25-34,Male,Monthly
6257,2025-01-22,Nigeria,25-34,Female,Monthly
6258,2025-01-04,United Kingdom,25-34,male,Monthly
6259,2025-01-06,United Kingdom,35-44,Male,Monthly
6260,2025-01-19,United Kingdom,18-24,Male,Annual
6261,2025-01-25,Nigeria,25-34,Female,Monthly
6262,2025-01-06,Nigeria,18-24,Female,Annual
6263,2025-01-10,Canada,45+,Female,Monthly
6264,2025-01-29,United Kingdom,25-34,Female,Monthly
6265,2025-01-31,United Kingdom,25-34,Female,Monthly
6266,2025-01-19,United Kingdom,45+,Female,Monthly
6267,2025-01-14,Canada,45+,MALE,Annual
6268,2025-01-11,Nigeria,35-44,Female,Monthly
6269,2025-01-19,Nigeria,45+,Female,Monthly
6270,2025-01-19,United Kingdom,25-34,Male,Monthly
6271,2025-01-10,Nigeria,35-44,Male,Monthly
6272,2025-01-01,Canada,18-24,Male,Annual
6273,2025-01-05,United Kingdom,25-34,Male,Annual
6274,2025-01-30,Canada,18-24,Male,Annual
6275,2025-01-13,Canada,35-44,Male,Monthly
6276,2025-01-15,United Kingdom,18-24,Male,Annual
6277,2025-01-15,Canada,35-44,Male,Monthly
6278,2025-01-25,United Kingdom,25-34,Female,Monthly
6279,2025-01-03,Canada,25-34,Female,Annual
6280,2025-01-03,Nigeria,25-34,Female,Monthly
6281,2025-01-09,United Kingdom,18-24,Female,Monthly
6282,2025-01-16,United Kingdom,25-34,Male,Annual
6283,2025-01-21,Nigeria,25-34,Female,Annual
6284,2025-01-16,Nigeria,25-34,Female,Annual
6285,2025-01-14,Canada,25-34,Female,Annual
6286,2025-01-30,United Kingdom,45+,Male,Monthly
6287,2025-01-05,Nigeria,35-44,Female,Monthly
6288,2025-01-18,Nigeria,18 to 24,Male,Annual
6289,2025-01-17,Nigeria,25-34,Male,Monthly
6290,2025-01-15,Nigeria,18-24,Female,Annual
6291,2025-01-26,Canada,35-44,Male,Monthly
6292,2025-01-09,Nigeria,35-44,Female,Monthly
6293,2025-01-30,Nigeria,45+,Female,Monthly
6294,2025-01-11,United Kingdom,35/44,Male,Annual
6295,2025-01-17,Nigeria,45+,Male,Monthly
6296,2025-01-17,Nigeria,25-34,Female,Monthly
6297,2025-01-27,United Kingdom,25-34,Male,Annual
6298,2025-01-14,United Kingdom,18-24,Female,Annual
6299,2025-01-09,GBR,25-34,Male,Annual
6300,2025-01-01,United Kingdom,18-24,Male,Monthly
6301,2025-01-12,United Kingdom,35-44,Male,Monthly
6302,2025-01-26,Canada,35-44,Male,Monthly
6303,2025-01-01,Canada,45+,Female,Monthly
6304,2025-01-28,United Kingdom,18-24,Male,Monthly
6305,2025-01-17,NG,25-34,Male,Monthly
6306,2025-01-05,Canada,25-34,Male,Annual
6307,2025-01-10,Canada,35-44,Female,Monthly
6308,2025-01-18,Nigeria,35-44,Female,Annual
6309,2025-01-10,United Kingdom,25-34,Female,Annual
6310,2025-01-04,Nigeria,35-44,Female,Monthly
6311,2025-01-21,United Kingdom,18-24,Female,Monthly
